LOC;VEH_SER_NO;INSP_COMT;TS_LOAD;FOUND_INSP_TEAM;RESP_INSP_TEAM;RESP_INSP_OPRUNT
017;YPV702;Beget bad.;2017-03-06 05:05:47.154000;409;;
017;TFU306;Bante bat ba bsit bac beuismod.;2017-03-06 05:05:48.882000;511;;
017;YPV702;Bamet bve ba baliquam ba bhac ba ba ba.;2017-03-06 05:06:16.397000;409;;
017;EPB160;Bnunc bin bet ba ba ba baliquet.;2017-03-06 05:06:17.640000;209;;
017;TFU306;Benim bat ba bsapien bante bhac bmus blacus ba bsollicitudin best.;2017-03-06 05:06:23.394000;511;;
017;EPB160;Bquam beu.;2017-03-06 05:06:41.791000;209;;
017;TFU306;Benim bet ba bsem bcursus bfusce bve ba ba bvenenatis.;2017-03-06 05:07:19.675000;511;;
017;YPV702;Bquis bet ba.;2017-03-06 05:07:30.478000;409;;
017;LNY482;Borci bmi ba bac bsit bipsum bposuere bdis bnetus ba bodio bet ba.;2017-03-06 05:07:43.309000;513;209;200
017;UFV140;Beget bac ba bet ba btellus.;2017-03-06 05:09:36.122000;517;;
017;UJB305;Barcu bet ba bnam.;2017-03-06 05:10:18.881000;513;209;200
017;UFV140;Bdiam but bin bduis.;2017-03-06 05:10:28.537000;517;;
017;LWK693;Belit bac ba borci bquis bhac ba.;2017-03-06 05:11:02.615000;209;;
017;UFV140;Bnibh bac ba ba ba bdis beget bpede bcum ba.;2017-03-06 05:11:15.100000;517;405;400
017;UFV140;Berat bmi.;2017-03-06 05:11:41.044000;517;;
017;CQO892;Bante bat ba ba bet ba bsed bat.;2017-03-06 05:13:29.620000;515;209;200
017;CQO892;Belit bin beuismod ba bve bligula.;2017-03-06 05:13:52.842000;515;;
017;JDY852;Bante bet bve beros bdui.;2017-03-06 05:14:33.164000;509;;400
017;JDY852;Bnisi bet bad bmus bfacilisis brutrum bad.;2017-03-06 05:14:57.391000;509;;
017;EGK921;Belit beu ba.;2017-03-06 05:15:05.776000;507;401;400
017;LWK693;Bnibh beu ba but ba beni bodio ba.;2017-03-06 05:15:14.682000;209;;
017;JDY852;Barcu bmi bad ba.;2017-03-06 05:15:18.747000;509;;
017;PGN796;Bcras bmi bduis beu ba ba.;2017-03-06 05:15:22.993000;629;;
017;EGK921;Bcras bid bat bsem beu bin bante beni ba ba.;2017-03-06 05:15:28.988000;507;;
017;EGK921;Bquam bac ba bsit benim ba ba bdis.;2017-03-06 05:15:44.915000;507;;
017;JDY852;Bante bmi.;2017-03-06 05:15:53.704000;509;;
017;PGN796;Bnisl bet ba ba bve betiam ba.;2017-03-06 05:16:02.798000;629;;
017;TJV623;Bduis bat ba.;2017-03-06 05:16:10.641000;517;505;500
017;EGK921;Beget bac bat ba bvarius bve.;2017-03-06 05:16:11.630000;507;;
017;BEM390;Bnibh bat bante ba bdis ba.;2017-03-06 05:16:28.318000;409;;
017;EGK921;Bnibh bin.;2017-03-06 05:16:36.816000;507;;
017;PGN796;Berat bad ba ba ba bsit.;2017-03-06 05:16:44.121000;629;;
017;KWT597;Beget bin bposuere ba bsollicitudin.;2017-03-06 05:16:48.501000;511;;
017;EGK921;Benim bin.;2017-03-06 05:16:55.130000;507;;
017;EGK921;Borci bin bid bmus bper bprimis benim bnam.;2017-03-06 05:17:13.122000;507;;
017;PGN796;Benim bmi ba bamet ba bcongue ba ba bad bhac.;2017-03-06 05:17:20.273000;629;;
017;KWT597;Burna bin ba.;2017-03-06 05:17:33.485000;511;;
017;EGK921;Bpede bat ba ba beget.;2017-03-06 05:17:38.077000;507;;
017;PGN796;Bante beu ba ba ba ba bid bin betiam ba bdis ba ba ba ba ba bvel barcu.;2017-03-06 05:17:44.309000;629;;
017;DFZ024;Bamet bet bat ba brisus.;2017-03-06 05:17:45.857000;205;;
017;SLP187;Borci bet.;2017-03-06 05:17:47.062000;409;;
017;EGK921;Belit bve.;2017-03-06 05:17:56.899000;507;;
017;TJV623;Bnibh beu.;2017-03-06 05:17:59.422000;517;505;500
017;SLP187;Bquis bve ba ba ba beu ba ba ba bdignissim bconsectetuer bnisl beni.;2017-03-06 05:18:12.323000;409;;
017;EGK921;Barcu bid.;2017-03-06 05:18:21.439000;507;;
017;EGK921;Bduis bve ba but bmassa.;2017-03-06 05:19:02.742000;507;409;400
017;SLP187;Borci bve ba bet ba ba bfames blectus bdolor.;2017-03-06 05:19:07.320000;409;;
017;SLP187;Bnunc bac borci belit bsed.;2017-03-06 05:19:42.367000;409;;
017;SLP187;Bduis bat.;2017-03-06 05:20:19.172000;409;;
017;SLP187;Bduis bmi bgravida blorem ba bper ba ba bmi bet ba.;2017-03-06 05:20:51.763000;409;;
017;JDY852;Belit bat ba bmus ba bporta ba.;2017-03-06 05:21:02.861000;509;;
017;GMS924;Bnibh bmi ba bduis baugue bid bve.;2017-03-06 05:21:58.471000;413;;
017;UJB305;Bnibh bat ba.;2017-03-06 05:23:03.843000;513;209;200
017;QVS392;Bodio bin ba btaciti.;2017-03-06 05:23:19.076000;209;;
017;EQK798;Bquis bin ba baugue bve ba ba.;2017-03-06 05:23:56.446000;205;;
017;TLW135;Borci beu ba ba bnatoque blectus btorquent ba bdui bnibh borci bdis ba bvel bdis.;2017-03-06 05:24:40.115000;629;;
017;ULN810;Bcras bve ba ba.;2017-03-06 05:24:48.984000;513;;
017;TLW135;Bquam bac bdiam bnunc bhac but bmi.;2017-03-06 05:24:55.772000;629;;
017;TIP072;Bnibh bin ba ba beu brutrum ba bante ba bdui.;2017-03-06 05:24:59.408000;517;;
017;TIP072;Bnisl bad bmi bclass ba bac ba ba bdictum.;2017-03-06 05:26:45.737000;517;;
017;SLP187;Bnisl bad ba ba ba bper benim.;2017-03-06 05:27:44.761000;409;;
017;TGS974;Belit bat ba blorem binterdum bmagna bmattis ba bpurus bduis bquis bsit bin bmi bmassa btempus ba ba.;2017-03-06 05:27:46.228000;205;;
017;XYI250;Burna bve bet bduis ba ba ba best baliquet.;2017-03-06 05:27:55.781000;507;413;400
017;QFB620;Beros bad ba ba bin beni bamet baenean ba.;2017-03-06 05:28:07.117000;629;;
017;RZW691;Beros bin ba ba ba ba ba ba.;2017-03-06 05:28:09.403000;517;;
017;XYI250;Beros bac bpotenti bdonec bduis bdiam ba bpotenti.;2017-03-06 05:28:20.302000;507;;
017;SGN329;Barcu bid ba.;2017-03-06 05:28:25.541000;409;;
017;HMX073;Bnibh bac bid bmus binceptos bet bplatea bduis ba baptent ba ba bat baliquam bporta ba.;2017-03-06 05:28:35.143000;209;;
017;XYI250;Bduis but ba ba ba bpede.;2017-03-06 05:28:37.959000;507;;
017;XYI250;Bodio beu ba but bve bin bmorbi ba beni ba.;2017-03-06 05:28:55.654000;507;;
017;HMX073;Borci but.;2017-03-06 05:29:05.847000;209;;
017;XYI250;Belit bac ba ba bcum blitora bneque.;2017-03-06 05:29:17.018000;507;;
017;XYI250;Bante bmi ba bsit ba ba bhac bnec bornare but ba ba.;2017-03-06 05:29:34.007000;507;;
017;TGJ401;Bcras beu ba ba bin bve.;2017-03-06 05:29:50.991000;511;;
017;XYI250;Bquis but ba.;2017-03-06 05:29:52.103000;507;;
017;HMX073;Benim but ba bat bcum ba ba ba bfusce ba.;2017-03-06 05:30:09.812000;209;;
017;XYI250;Bpede bac.;2017-03-06 05:30:17.591000;507;;
017;TGJ401;Beros bet.;2017-03-06 05:30:20.430000;511;;
017;XYI250;Bpede but ba ba.;2017-03-06 05:30:46.234000;507;;
017;TGJ401;Barcu bid.;2017-03-06 05:30:50.770000;511;;
017;ITO673;Benim bid ba ba beu bsit bleo ba bamet ba bper.;2017-03-06 05:31:11.100000;413;;
017;XYI250;Burna bac.;2017-03-06 05:31:15.073000;507;409;400
017;DWK315;Bduis beu ba bhac ba ba ba ba bhabitasse ba bnisl ba ba bat ba bat baliquet.;2017-03-06 05:31:22.736000;515;;
017;DWK315;Bduis bet bve beni ba bnullam.;2017-03-06 05:32:00.811000;515;;
017;EMV512;Borci bet bac.;2017-03-06 05:32:01.165000;629;;
017;DWK315;Borci bac brhoncus ba bve bnetus bpotenti best ba bat.;2017-03-06 05:32:37.081000;515;;
017;ITO673;Bodio bve.;2017-03-06 05:33:10.033000;413;;
017;WDM529;Benim bid.;2017-03-06 05:35:14.444000;209;;
017;TCS146;Bnisi bin ba bat bad.;2017-03-06 05:36:05.614000;409;;
017;TCS146;Bnibh bin bid ba ba ba ba btaciti bin baptent blorem ba bve bvel.;2017-03-06 05:36:33.427000;409;;
017;BHK490;Beget bin ba bnostra ba bconvallis bac ba barcu ba ba bat.;2017-03-06 05:37:27.006000;509;;
017;RTW145;Bante bid bet best ba.;2017-03-06 05:37:46.007000;517;;
017;NHR180;Berat bin ba ba ba bultricies bsollicitudin.;2017-03-06 05:37:49.658000;607;;
017;BHK490;Bpede beu bve ba ba ba.;2017-03-06 05:37:55.543000;509;;
017;JFE913;Bpede bad ba ba bvel ba blobortis bnibh ba ba ba.;2017-03-06 05:38:23.628000;107;;
017;BHK490;Bduis bet.;2017-03-06 05:38:36.927000;509;;
017;WMR075;Bcras bin ba ba ba ba bmassa bgravida bnec ba.;2017-03-06 05:39:07.992000;517;409;400
017;UYZ958;Bnunc bmi bviverra ba bsollicitudin borci bsed ba ba beros bet ba bac bpharetra.;2017-03-06 05:39:12.876000;507;407;400
017;UYZ958;Beget bin ba bsociis belementum ba bmagnis bhac bfelis.;2017-03-06 05:39:31.671000;507;;
017;NGC871;Bnunc bmi.;2017-03-06 05:39:43.430000;517;505;500
017;UYZ958;Bduis bat ba ba bnonummy ba bvel.;2017-03-06 05:39:48.572000;507;;
017;FNG604;Bquam bat ba bmus brutrum bnisi bac ba.;2017-03-06 05:40:10.274000;513;;
017;UYZ958;Bnisl beu ba bper ba.;2017-03-06 05:40:17.214000;507;;
017;OQA530;Berat but.;2017-03-06 05:40:18.724000;409;;
017;UYZ958;Beget bad ba ba bnetus bet ba.;2017-03-06 05:40:30.937000;507;;
017;XSF309;Borci bet ba.;2017-03-06 05:41:52.599000;209;;
017;EKW143;Beros but.;2017-03-06 05:42:02.508000;629;;
017;EKW143;Bpede bve.;2017-03-06 05:42:27.635000;629;;
017;BHK490;Berat bat ba ba best ba btorquent.;2017-03-06 05:42:29.171000;509;;
017;JFE913;Bdiam bve bmi bcum bve ba.;2017-03-06 05:42:51.673000;107;;
017;BHK490;Burna bin ba but bnisl ba.;2017-03-06 05:42:58.515000;509;;
017;QMF308;Bnisi bve ba ba bnisi bvel ba binteger bnec bid.;2017-03-06 05:43:03.723000;629;;
017;QMF308;Bquis bet bamet bcum baptent bdiam but ba bnunc bve ba ba ba bconvallis bvel.;2017-03-06 05:43:44.890000;629;;
017;FNG604;Barcu beu bin but bmi ba bnec blitora.;2017-03-06 05:43:52.471000;513;209;200
017;DFZ024;Benim but ba.;2017-03-06 05:45:34.467000;409;;
017;TFU306;Beros bad ba ba ba bat baenean.;2017-03-06 05:45:41.968000;515;;
017;FNG604;Bquam bmi.;2017-03-06 05:45:49.998000;513;209;200
017;DFZ024;Beros bad bin.;2017-03-06 05:45:57.464000;409;;
017;OIF375;Benim bat bgravida bfacilisi bmus ba bmus bet bat ba ba ba burna.;2017-03-06 05:46:03.577000;511;;
017;TFU306;Borci bin ba bleo blibero bnunc but bet bduis ba bdignissim bdapibus ba.;2017-03-06 05:46:06.204000;515;;
017;OIF375;Bodio bet ba.;2017-03-06 05:46:34.174000;511;;400
017;TFU306;Bcras bmi ba bcum.;2017-03-06 05:46:44.054000;515;503;500
017;OIF375;Beget bet benim ba ba ba.;2017-03-06 05:47:10.670000;511;;
017;NGC871;Belit but bad bmassa begestas best bat baptent bnisl ba ba bhac bmus.;2017-03-06 05:48:09.885000;517;509;500
017;FTO836;Borci bin bad bet borci.;2017-03-06 05:48:44.870000;413;;
017;LNY482;Berat beu.;2017-03-06 05:49:52.062000;517;505;500
017;NHR180;Bquis bet.;2017-03-06 05:50:32.640000;607;;
017;UYZ958;Borci bad bve bhac bmus.;2017-03-06 05:50:33.004000;507;;
017;UYZ958;Beros bve bcubilia bdiam ba bdolor.;2017-03-06 05:50:50.863000;507;;
017;TNY179;Belit but ba.;2017-03-06 05:51:37.358000;509;;
017;JFE913;Beros bin ba.;2017-03-06 05:51:43.340000;107;;
017;TNY179;Beros beu.;2017-03-06 05:52:01.337000;509;;
017;PSZ241;Bdiam bve ba bnullam ba ba blitora.;2017-03-06 05:52:03.833000;629;;
017;GYV645;Bnisi bin beu ba bviverra blectus ba ba bdiam.;2017-03-06 05:52:15.294000;517;;
017;NHR180;Beros but bmi bnam bcurae bet.;2017-03-06 05:52:25.436000;607;;
017;PSZ241;Beget bat ba bin bdonec ba beni ba beni.;2017-03-06 05:52:42.880000;629;;
017;GMS924;Bquam bin ba bfames bpellentesque bante.;2017-03-06 05:53:15.903000;209;;
017;LNY482;Bnibh bin ba bcurae.;2017-03-06 05:53:35.869000;517;513;500
017;TNY179;Beros bid ba bamet bin ba ba bdui bauctor but belit.;2017-03-06 05:53:43.872000;509;;
017;GMS924;Burna bet ba ba.;2017-03-06 05:53:51.409000;209;;
017;EQK798;Bodio but ba bante ba ba bcurae bfusce bid bet.;2017-03-06 05:54:10.737000;409;;
017;TNY179;Borci beu blaoreet ba btempus bmus bcommodo bin ba.;2017-03-06 05:54:14.902000;509;;
017;YPV702;Bquam bat.;2017-03-06 05:54:23.819000;413;;
017;ITO673;Benim bin.;2017-03-06 05:54:24.143000;209;;
017;NHR180;Bnisl beu bve bin bper bat.;2017-03-06 05:55:17.898000;607;;
017;SYB619;Benim beu.;2017-03-06 05:57:00.172000;205;;
017;YTG326;Bduis bat beu bin bper best bcursus bmi bmontes binterdum.;2017-03-06 05:57:12.138000;629;;
017;YTG326;Belit bat ba.;2017-03-06 05:57:40.961000;629;;
017;PYH561;Bduis beu ba beu bjusto ba.;2017-03-06 05:57:46.576000;507;413;400
017;BEC741;Bnunc beu bet bac bve.;2017-03-06 05:58:06.323000;629;;
017;YTG326;Burna bad ba.;2017-03-06 05:58:15.350000;629;;
017;PYH561;Bnibh bad ba bvitae btortor bmorbi.;2017-03-06 05:58:24.392000;507;411;400
017;YTG326;Bduis bac.;2017-03-06 05:58:50.960000;629;205;200
017;PYH561;Benim but beget btortor ba bvel bneque ba bsenectus.;2017-03-06 05:59:01.943000;507;401;400
017;PYH561;Bquis but ba bcongue bad ba ba bdis ba ba ba bfelis bad.;2017-03-06 05:59:18.545000;507;;
017;TGS974;Berat bat ba ba bnullam bmalesuada ba bnostra.;2017-03-06 05:59:21.174000;409;;
017;YTG326;Bnibh bad bve bdis bpretium blacus bac bnec beni bet borci ba borci ba.;2017-03-06 05:59:22.628000;629;;
017;PYH561;Bnunc bac ba bin blobortis bvitae btempus bat.;2017-03-06 05:59:35.148000;507;;
017;PYH561;Barcu bid ba ba.;2017-03-06 05:59:55.457000;507;;
017;SLP187;Borci bve ba bet beget ba ba bhymenaeos bodio bve ba.;2017-03-06 06:00:14.104000;413;;
017;PYH561;Beget bin ba ba bclass bdictumst bjusto burna bat.;2017-03-06 06:00:16.913000;507;;
017;YTG326;Belit bet bve bcras btortor ba.;2017-03-06 06:00:23.459000;629;;
017;PYH561;Bcras bac.;2017-03-06 06:00:37.667000;507;;
017;NVM832;Bdiam bmi bid bdui.;2017-03-06 06:00:54.974000;511;;400
017;PYH561;Bamet but.;2017-03-06 06:01:03.938000;507;409;400
017;NVM832;Bnibh bve ba ba bneque bnam ba.;2017-03-06 06:01:30.205000;511;;
017;NVM832;Burna bin.;2017-03-06 06:01:57.550000;511;;
017;QMF308;Bnibh bve.;2017-03-06 06:01:57.904000;517;509;500
017;NVM832;Berat bve.;2017-03-06 06:02:22.511000;511;;
017;NVM832;Barcu bac.;2017-03-06 06:02:40.452000;511;;
017;CXD285;Bodio bin ba ba bnam ba bsed bve ba.;2017-03-06 06:03:10.552000;205;;
017;NVM832;Bnisl bad ba bmus benim ba.;2017-03-06 06:03:16.074000;511;;
017;QFB620;Bodio bat baliquet ba bvelit.;2017-03-06 06:03:33.520000;517;507;500
017;NVM832;Bodio bac ba ba.;2017-03-06 06:03:58.764000;511;;
017;QFB620;Bcras bve bid ba bin.;2017-03-06 06:04:06.500000;517;;
017;NVM832;Bdiam bin ba ba bdui ba bmassa.;2017-03-06 06:04:26.504000;511;;
017;YLB740;Bodio but ba bnetus.;2017-03-06 06:04:54.666000;629;;
017;NVM832;Burna bac.;2017-03-06 06:04:56.622000;511;;
017;NVM832;Bnibh bac ba bad.;2017-03-06 06:05:17.830000;511;;
017;SGN329;Beros bad ba.;2017-03-06 06:06:23.103000;413;;
017;YKZ247;Bquis bmi.;2017-03-06 06:07:50.084000;513;;
017;TGJ401;Bnisi bve ba ba bve bmus bhac bad bve bsem ba ba ba.;2017-03-06 06:08:22.311000;515;503;500
017;FTO836;Burna bac ba ba ba bet bvarius bnam blorem.;2017-03-06 06:08:49.938000;209;;
017;LWK693;Benim bad.;2017-03-06 06:08:51.778000;507;411;400
017;TGJ401;Bnisl bet.;2017-03-06 06:09:01.258000;515;;
017;LWK693;Bante beu ba ba bsem baliquet bve ba bfames bnisl bpede bper.;2017-03-06 06:09:13.597000;507;;
017;LWK693;Benim but ba ba berat ba ba.;2017-03-06 06:09:53.695000;507;401;400
017;LWK693;Borci bet ba burna ba bvel baptent ba.;2017-03-06 06:10:09.235000;507;;
017;EPB160;Bpede bin.;2017-03-06 06:10:19.880000;509;;
017;LWK693;Bnibh bid bnisl ba bcurae ba belit bleo.;2017-03-06 06:10:47.232000;507;;
017;EPB160;Beget bet ba ba ba bnatoque bligula beu.;2017-03-06 06:10:48.597000;509;;
017;LWK693;Bduis bet ba bnostra.;2017-03-06 06:11:04.397000;507;;
017;ELI075;Bnisi bin ba bhac beget bnisl ba ba ba bnec.;2017-03-06 06:11:14.810000;409;;
017;EPB160;Belit bmi ba bper bin ba bac bsit bmorbi ba.;2017-03-06 06:11:15.440000;509;;
017;LWK693;Belit bet beu bcum bsociosqu.;2017-03-06 06:11:23.802000;507;;
017;LWK693;Bdiam bac.;2017-03-06 06:11:41.110000;507;;
017;ELI075;Bdiam beu ba bmi ba bnunc.;2017-03-06 06:11:44.021000;409;;
017;EPB160;Bnibh but ba bcursus berat bsem ba.;2017-03-06 06:11:48.342000;509;;
017;YKL520;Borci bac ba ba bdis.;2017-03-06 06:11:53.323000;517;;
017;LWK693;Bcras bat ba bodio ba bmi bsem bnon.;2017-03-06 06:11:59.873000;507;;
017;ELI075;Belit bat ba ba bcurabitur beget baugue ba bsem.;2017-03-06 06:12:08.185000;409;;
017;TNY179;Bante bid.;2017-03-06 06:12:18.870000;509;;
017;LWK693;Bduis bid.;2017-03-06 06:12:24.545000;507;;
017;LWK693;Belit bin bnisi bsit ba bultricies ba bid bper.;2017-03-06 06:12:51.259000;507;409;400
017;TJV623;Bodio bmi bid ba bdiam ba ba bve bclass baptent ba ba.;2017-03-06 06:13:05.003000;629;;
017;LWK693;Bquam bve ba ba ba bvarius ba bet bplatea.;2017-03-06 06:13:44.343000;507;;
017;TJV623;Bnibh bac ba ba ba ba belit ba.;2017-03-06 06:13:48.080000;629;;
017;JLD084;Beros but ba but belementum bve ba.;2017-03-06 06:13:53.803000;513;;
017;EPB160;Bdiam bad ba ba bet bdui.;2017-03-06 06:14:25.219000;509;;
017;MBF976;Bdiam bid ba bsit biaculis btristique berat bve.;2017-03-06 06:14:57.384000;511;;
017;EPB160;Burna bid.;2017-03-06 06:15:08.385000;509;;
017;BEM390;Bquis bet ba bve bfaucibus betiam but.;2017-03-06 06:15:13.650000;205;;
017;MBF976;Bnisi bad ba ba ba bve bmus.;2017-03-06 06:15:29.348000;511;;
017;MBF976;Bduis beu bcras ba ba.;2017-03-06 06:16:23.500000;511;;
017;OQA530;Bnisl bin belit bvel bmi baliquam bfusce ba borci.;2017-03-06 06:16:24.856000;413;;
017;KIM819;Benim bac ba bin bipsum bac bmus ba ba bac ba bmi bsed bvel.;2017-03-06 06:17:34.900000;629;;
017;YPV702;Bnisl bad.;2017-03-06 06:17:48.458000;209;;
017;QMF308;Benim bve ba ba ba ba bin bmi bamet but ba ba beu.;2017-03-06 06:18:28.502000;517;505;500
017;YPV702;Bnisi bac ba ba bvel.;2017-03-06 06:18:28.744000;209;;
017;KIM819;Bquis bve ba bneque ba ba ba ba bin bsem bfacilisis.;2017-03-06 06:18:41.058000;629;209;200
017;BEM390;Bnisi bmi ba ba bparturient.;2017-03-06 06:19:47.454000;205;;
017;KIM819;Beget bve bmi bante ba ba.;2017-03-06 06:19:56.573000;629;;
017;JLD084;Bnunc bac bin.;2017-03-06 06:19:58.369000;513;209;200
017;TIP072;Bnisi bat ba bat ba bfusce.;2017-03-06 06:20:09.113000;629;;
017;KIM819;Barcu bet ba but ba baptent bhendrerit ba bcursus btincidunt.;2017-03-06 06:20:25.819000;629;;
017;TIP072;Bnunc but.;2017-03-06 06:20:33.170000;629;;
017;TIP072;Bdiam bid ba bmetus ba.;2017-03-06 06:20:50.768000;629;;
017;TIP072;Bdiam bmi ba bmorbi bcursus bmassa beni ba bturpis bsit bvitae but burna ba bac bat blacus bin.;2017-03-06 06:21:17.135000;629;;
017;TIP072;Bnisi bmi ba bmi ba ba ba ba ba.;2017-03-06 06:21:35.200000;629;;
017;FUR610;Bcras bmi.;2017-03-06 06:21:42.515000;629;;
017;TIP072;Benim but bid bper.;2017-03-06 06:21:50.122000;629;;
017;OIF375;Bquam bmi ba bsed ba ba ba bad.;2017-03-06 06:22:38.639000;515;503;500
017;DFZ024;Beros but bad bamet bpede ba ba.;2017-03-06 06:22:49.967000;413;;
017;JDY852;Barcu bid.;2017-03-06 06:23:26.658000;513;209;200
017;QVS392;Beros bin ba bad bet.;2017-03-06 06:23:44.761000;509;;400
017;QVS392;Borci beu ba ba ba bvivamus ba bluctus ba baenean bat ba ba.;2017-03-06 06:24:04.520000;509;;
017;HZD382;Benim bin.;2017-03-06 06:24:07.518000;507;;
017;CVE258;Bnisl bmi ba bsagittis ba bleo bvelit ba bpellentesque bleo ba.;2017-03-06 06:24:16.493000;205;;
017;HZD382;Borci bac bad bnetus ba ba.;2017-03-06 06:24:20.792000;507;;
017;QVS392;Bquis bet ba beros.;2017-03-06 06:24:23.259000;509;;
017;RZW691;Beros bat ba bnec.;2017-03-06 06:24:43.032000;629;;
017;HZD382;Benim but ba bac.;2017-03-06 06:24:44.087000;507;;
017;JDY852;Borci bac ba bdictum bac ba beget but ba burna.;2017-03-06 06:24:52.419000;513;209;200
017;CVE258;Bodio bin bet bad best beu.;2017-03-06 06:25:00.251000;205;;
017;HZD382;Bduis bmi ba ba ba bmi bvel beu belit bcurae bodio ba ba ba.;2017-03-06 06:25:00.990000;507;;
017;ULN810;Bnisi bat barcu bsociis ba bin bodio bin ba.;2017-03-06 06:25:12.490000;517;505;500
017;RZW691;Bnisl bin bat bplatea bornare bsollicitudin ba bet ba ba begestas bturpis ba bduis.;2017-03-06 06:25:29.094000;629;;
017;HZD382;Bnisi bin ba bad ba bauctor bquis.;2017-03-06 06:25:41.251000;507;;
017;SYB619;Burna bve bad beros bvel bdui bcras berat bhac.;2017-03-06 06:26:01.249000;409;;
017;RZW691;Bcras but bat bvel ba bnisl blectus ba bquis bligula ba.;2017-03-06 06:26:04.174000;629;;
017;HZD382;Bquis bid ba.;2017-03-06 06:26:12.117000;507;403;400
017;SGN329;Burna bmi.;2017-03-06 06:26:35.568000;209;;
017;HZD382;Burna bac bad ba ba baliquam bper bvitae ba ba.;2017-03-06 06:26:36.600000;507;;
017;EGK921;Bnunc bin beu bsit bvelit belit borci bhac ba bsit brhoncus.;2017-03-06 06:27:01.058000;511;;
017;ULN810;Bduis bet ba but ba ba.;2017-03-06 06:27:21.700000;517;505;500
017;JDY852;Bdiam bmi.;2017-03-06 06:27:26.822000;513;;
017;SLP187;Bduis bat bid ba benim ba bnec ba best brisus.;2017-03-06 06:27:36.846000;209;;
017;DWK315;Bquis bac ba bsed.;2017-03-06 06:28:04.023000;629;;
017;SLP187;Bante bmi ba bsem blacus.;2017-03-06 06:28:08.813000;209;;
017;TJV623;Barcu bve bquisque bclass ba.;2017-03-06 06:28:25.756000;517;;
017;EGK921;Bpede bmi bin ba betiam bve but bnec.;2017-03-06 06:28:29.000000;511;;
017;NGC871;Beget bet.;2017-03-06 06:28:41.700000;629;;
017;SLP187;Berat bmi ba ba ba btortor blacus bid ba.;2017-03-06 06:28:46.651000;209;;
017;TJV623;Beros bac bve bsed ba ba.;2017-03-06 06:29:16.739000;517;509;500
017;ULN810;Bcras bve ba.;2017-03-06 06:29:42.815000;517;509;500
017;ULN810;Bnisl bat ba ba.;2017-03-06 06:30:16.804000;517;505;500
017;CXD285;Bpede bad bgravida.;2017-03-06 06:30:24.155000;409;;
017;ETO603;Beros bid.;2017-03-06 06:31:08.244000;205;;
017;WDM529;Berat bmi bodio ba.;2017-03-06 06:31:12.462000;509;;
017;LYX953;Beget but.;2017-03-06 06:31:38.284000;107;;
017;JDY852;Bnibh bid.;2017-03-06 06:32:49.470000;513;;
017;TCS146;Borci bid bsodales ba bid ba bnon bproin bsuscipit bproin.;2017-03-06 06:33:08.648000;209;;
017;EQK798;Beget bve ba beni bmi bduis bnullam bsem ba bauctor ba ba.;2017-03-06 06:36:09.716000;413;;
017;XYI250;Beros bid ba bmi bcum bnam ba ba.;2017-03-06 06:38:09.705000;511;;
017;FNG604;Barcu bac.;2017-03-06 06:38:33.168000;517;;
017;XSF309;Bante beu ba ba beget ba ba ba ba bfames ba bcum.;2017-03-06 06:39:01.945000;507;411;400
017;XSF309;Bante bid ba.;2017-03-06 06:39:23.316000;507;;
017;XYI250;Bpede bve bvivamus ba bcursus.;2017-03-06 06:39:24.199000;511;;200
017;XSF309;Bcras beu bve ba ba.;2017-03-06 06:39:43.706000;507;;
017;XYI250;Bpede bin ba ba bad.;2017-03-06 06:39:50.828000;511;;
017;LYX953;Burna bin.;2017-03-06 06:39:56.898000;107;;
017;XSF309;Burna bid.;2017-03-06 06:40:09.549000;507;;
017;XSF309;Berat beu ba bet ba ba bsuscipit belit ba ba bat.;2017-03-06 06:40:29.675000;507;;
